split	pdb_id	seed	sample	pre_refinement_aligned_rmsd	max_pre_refinement_rmsd	duration_seconds	output	reason
test	8TVZ	330	3	43.410708	30.000000	0.315325	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_330/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	331	0	41.436268	30.000000	0.287953	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_331/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	331	1	44.406135	30.000000	0.317293	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_331/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	331	2	39.091099	30.000000	0.285632	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_331/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	331	3	45.565542	30.000000	0.316509	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_331/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	332	0	41.286169	30.000000	0.288139	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_332/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	332	1	46.543910	30.000000	0.319965	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_332/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	332	2	41.541576	30.000000	0.285927	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_332/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	332	3	46.805337	30.000000	0.316197	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_332/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	333	0	40.974056	30.000000	0.286890	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_333/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	333	1	46.907399	30.000000	0.319226	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_333/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	333	2	43.317130	30.000000	0.286430	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_333/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	333	3	50.318301	30.000000	0.316674	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_333/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	334	0	41.031024	30.000000	0.287390	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_334/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	334	1	43.008797	30.000000	0.314829	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_334/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	334	2	42.624853	30.000000	0.284169	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_334/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	334	3	45.288654	30.000000	0.315812	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_334/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	335	0	41.705402	30.000000	0.287413	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_335/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	335	1	41.657951	30.000000	0.318037	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_335/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	335	2	42.132704	30.000000	0.288518	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_335/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	335	3	46.085659	30.000000	0.316368	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_335/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	336	0	42.504627	30.000000	0.286951	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_336/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	336	1	42.336097	30.000000	0.315390	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_336/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	336	2	44.905615	30.000000	0.285749	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_336/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	336	3	45.573678	30.000000	0.317257	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_336/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	337	0	40.890377	30.000000	0.286509	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_337/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	337	1	43.403041	30.000000	0.318103	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_337/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	337	2	44.145094	30.000000	0.288545	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_337/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	337	3	42.478498	30.000000	0.318062	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_337/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	338	0	41.445483	30.000000	0.285432	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_338/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	338	1	42.190670	30.000000	0.315028	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_338/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	338	2	41.549187	30.000000	0.286414	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_338/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	338	3	33.973780	30.000000	0.318223	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_338/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	339	0	46.399589	30.000000	0.287229	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_339/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	339	1	45.592870	30.000000	0.318732	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_339/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	339	2	48.733184	30.000000	0.287551	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_339/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	339	3	47.054291	30.000000	0.316337	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_339/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	340	0	41.866620	30.000000	0.286852	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_340/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	340	1	43.123845	30.000000	0.316782	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_340/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	340	2	40.102810	30.000000	0.284325	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_340/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	340	3	38.633459	30.000000	0.317906	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_340/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	341	0	36.918094	30.000000	0.291047	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_341/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	341	1	42.610071	30.000000	0.317602	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_341/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	341	2	45.681493	30.000000	0.286706	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_341/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	341	3	46.282838	30.000000	0.314039	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_341/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	342	0	41.336763	30.000000	0.330231	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_342/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	342	1	41.982746	30.000000	0.319722	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_342/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	342	2	43.414108	30.000000	0.348109	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_342/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	342	3	46.409640	30.000000	0.317133	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_342/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	343	0	42.683314	30.000000	0.287012	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_343/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	343	1	41.516417	30.000000	0.321831	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_343/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	343	2	42.620604	30.000000	0.286787	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_343/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	343	3	46.728101	30.000000	0.317912	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_343/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	344	0	41.489448	30.000000	0.286778	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_344/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	344	1	41.325272	30.000000	0.316158	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_344/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	344	2	42.067699	30.000000	0.285592	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_344/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	344	3	40.592943	30.000000	0.318820	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_344/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	345	0	47.075916	30.000000	0.288922	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_345/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	345	1	44.639597	30.000000	0.320373	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_345/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	345	2	41.479720	30.000000	0.325969	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_345/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	345	3	35.524064	30.000000	0.315845	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_345/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	346	0	41.216949	30.000000	0.288805	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_346/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	346	1	42.060375	30.000000	0.319153	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_346/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	346	2	43.665254	30.000000	0.286539	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_346/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	346	3	43.779781	30.000000	0.318118	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_346/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	347	0	36.821200	30.000000	0.285891	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_347/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	347	1	39.639158	30.000000	0.317697	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_347/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	347	2	45.553706	30.000000	0.276320	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_347/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	347	3	46.984753	30.000000	0.309868	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_347/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	348	0	42.897795	30.000000	0.278246	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_348/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	348	1	42.970065	30.000000	0.309693	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_348/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	348	2	45.069410	30.000000	0.276082	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_348/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	348	3	47.793008	30.000000	0.307319	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_348/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	349	0	45.500689	30.000000	0.280164	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_349/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	349	1	41.399380	30.000000	0.311980	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_349/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	349	2	42.938073	30.000000	0.277518	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_349/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8TVZ	349	3	45.488289	30.000000	0.308463	/storage9920/home/tinghao.xia/Data_PT_V1/test/8tvz/seed_349/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	300	0	44.833917	30.000000	1.169054	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_300/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	300	1	45.839334	30.000000	0.971292	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_300/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	300	2	47.529697	30.000000	0.975789	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_300/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	300	3	47.027674	30.000000	0.976693	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_300/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	301	0	48.521886	30.000000	0.905076	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_301/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	301	1	47.634827	30.000000	0.960313	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_301/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	301	2	39.902500	30.000000	0.959062	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_301/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	301	3	42.270146	30.000000	1.017219	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_301/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	302	0	41.360865	30.000000	0.906098	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_302/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	302	1	39.204911	30.000000	0.966387	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_302/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	302	2	40.238609	30.000000	0.965065	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_302/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	302	3	40.869006	30.000000	1.018539	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_302/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	303	0	48.334691	30.000000	0.904991	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_303/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	303	1	47.156255	30.000000	0.963264	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_303/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	303	2	50.469981	30.000000	0.956281	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_303/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	303	3	50.880580	30.000000	1.023841	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_303/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	304	0	46.393301	30.000000	0.902160	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_304/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	304	1	46.386948	30.000000	0.959153	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_304/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	304	2	47.643380	30.000000	0.953865	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_304/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	304	3	50.845435	30.000000	1.018617	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_304/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	305	0	39.535886	30.000000	0.908710	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_305/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	305	1	37.628575	30.000000	0.955602	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_305/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	305	2	41.212764	30.000000	0.958143	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_305/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	305	3	39.245928	30.000000	1.008236	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_305/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	306	0	49.132969	30.000000	0.899031	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_306/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	306	1	45.577116	30.000000	0.953395	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_306/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	306	2	43.705257	30.000000	0.949588	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_306/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	306	3	41.934278	30.000000	1.016395	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_306/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	307	0	43.672585	30.000000	0.897611	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_307/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	307	1	44.657259	30.000000	0.948630	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_307/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	307	2	43.361175	30.000000	0.947442	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_307/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	307	3	41.699494	30.000000	1.007986	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_307/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	308	0	45.731680	30.000000	0.901565	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_308/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	308	1	46.340784	30.000000	0.952716	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_308/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	308	2	45.435355	30.000000	0.948748	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_308/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	308	3	47.363368	30.000000	1.004441	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_308/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	309	0	46.214501	30.000000	0.897721	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_309/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	309	1	41.806097	30.000000	0.950516	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_309/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	309	2	42.192016	30.000000	0.945372	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_309/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	309	3	42.856757	30.000000	1.005311	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_309/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	310	0	50.459997	30.000000	0.893922	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_310/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	310	1	45.652065	30.000000	0.945998	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_310/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	310	2	48.386959	30.000000	0.944282	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_310/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	310	3	43.505187	30.000000	1.001821	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_310/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	311	0	46.118073	30.000000	0.897827	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_311/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	311	1	48.386718	30.000000	0.951514	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_311/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	311	2	50.415989	30.000000	0.948868	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_311/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	311	3	49.043605	30.000000	1.023069	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_311/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	312	0	48.460289	30.000000	0.898876	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_312/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	312	1	46.086567	30.000000	0.950889	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_312/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	312	2	47.082399	30.000000	0.946429	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_312/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	312	3	48.128627	30.000000	1.015171	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_312/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	313	0	43.357449	30.000000	0.897815	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_313/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	313	1	45.624547	30.000000	0.946569	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_313/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	313	2	43.534543	30.000000	0.943499	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_313/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	313	3	46.939311	30.000000	1.010420	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_313/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	314	0	44.872498	30.000000	0.894799	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_314/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	314	1	49.565578	30.000000	0.948155	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_314/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	314	2	51.146519	30.000000	0.944383	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_314/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	314	3	49.334131	30.000000	1.009797	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_314/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	315	0	40.719848	30.000000	0.894033	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_315/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	315	1	48.531596	30.000000	0.950234	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_315/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	315	2	41.957053	30.000000	0.957525	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_315/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	315	3	43.834188	30.000000	1.012637	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_315/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	316	0	44.498483	30.000000	0.897730	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_316/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	316	1	48.180299	30.000000	0.948375	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_316/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	316	2	43.815511	30.000000	0.955241	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_316/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	316	3	46.387009	30.000000	1.008796	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_316/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	317	0	38.334891	30.000000	0.897470	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_317/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	317	1	52.415980	30.000000	0.948461	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_317/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	317	2	51.749314	30.000000	0.938567	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_317/sample_2.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	317	3	56.035834	30.000000	1.004542	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_317/sample_3.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	318	0	48.947346	30.000000	0.893786	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_318/sample_0.pt	pre_refinement_aligned_rmsd_above_limit
test	8XTS	318	1	51.081581	30.000000	0.945900	/storage9920/home/tinghao.xia/Data_PT_V1/test/8xts/seed_318/sample_1.pt	pre_refinement_aligned_rmsd_above_limit
