pdb_id	seed	sample	ranking_score	prediction_path	reference_path	confidence_path	discovery_issue	evaluation_protocol	evaluation_json	standard_evaluation_json	rigid_rescue_json	standard_eval_status	standard_eval_issue	eval_status	ost_status	eval_issue	rmsd	lddt	tm_score	oligo_gdtts	oligo_gdtha
2VUQ	42	3	0.0254513677209615	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_42/2vuq/seed_42/predictions/2vuq_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_42/2vuq/seed_42/predictions/2vuq_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_42/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	42	4	0.0253470800817012	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_42/2vuq/seed_42/predictions/2vuq_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_42/2vuq/seed_42/predictions/2vuq_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_42/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	66	0	0.0362445078790187	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_66/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	66	1	0.0362082086503505	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_66/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	66	2	0.0360818281769752	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_66/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	66	3	0.0360792875289917	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_66/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	66	4	0.0359137058258056	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_66/2vuq/seed_66/predictions/2vuq_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_66/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	101	0	0.025242269039154	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_101/2vuq/seed_101/predictions/2vuq_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_101/2vuq/seed_101/predictions/2vuq_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_101/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	101	3	0.0250509977340698	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_101/2vuq/seed_101/predictions/2vuq_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_101/2vuq/seed_101/predictions/2vuq_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_101/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	2024	0	0.0369733422994613	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_2024/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	2024	1	0.0365983545780181	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_2024/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	2024	2	0.0365513488650321	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_2024/2vuq/seed_2024/predictions/2vuq_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_2024/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_2024/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	8888	0	0.0364010706543922	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_8888/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	8888	1	0.0363160669803619	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_8888/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	8888	2	0.0361324809491634	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_8888/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	8888	3	0.0360055826604366	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_8888/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2VUQ	8888	4	0.0358593575656414	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2vuq.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2vuq_seed_8888/2vuq/seed_8888/predictions/2vuq_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2VUQ/seed_8888/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2VUQ/seed_8888/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	42	0	0.6430809497833252	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_42/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	42	1	0.6360832452774048	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_42/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	42	2	0.6287248730659485	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_42/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	42	3	0.6266044974327087	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_42/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	42	4	0.6257549524307251	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_42/2wna/seed_42/predictions/2wna_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_42/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_42/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	66	0	0.6384212970733643	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_66/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	66	1	0.6374468803405762	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_66/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	66	2	0.636815071105957	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_66/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	66	3	0.6326929330825806	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_66/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	66	4	0.6219942569732666	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_66/2wna/seed_66/predictions/2wna_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_66/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_66/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	101	0	0.6341658234596252	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_101/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	101	1	0.6297858357429504	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_sample_1.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_summary_confidence_sample_1.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_1.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_101/sample_1.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	101	2	0.6290667653083801	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_sample_2.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_summary_confidence_sample_2.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_2.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_101/sample_2.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	101	3	0.628231942653656	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_sample_3.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_summary_confidence_sample_3.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_3.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_101/sample_3.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	101	4	0.6270120739936829	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_sample_4.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_101/2wna/seed_101/predictions/2wna_summary_confidence_sample_4.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_101/sample_4.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_101/sample_4.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
2WNA	2024	0	0.6403758525848389	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_2024/2wna/seed_2024/predictions/2wna_sample_0.cif	/storage9920/home/tinghao.xia/pdb_data/2wna.cif	/storage9920/home/tinghao.xia/Json_data/Foldbench_predictions/pred_output_2wna_seed_2024/2wna/seed_2024/predictions/2wna_summary_confidence_sample_0.json		unavailable	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/details/2WNA/seed_2024/sample_0.json	/storage9920/home/tinghao.xia/Json_data/Foldbench_evaluation/rmsd/rigid_only_rescue/details/2WNA/seed_2024/sample_0.json	missing_output	output JSON does not exist	missing_output		output JSON does not exist					
